480761;02-12-2017;First Half ends, Chelsea 2, Newcastle United 1.;45'+3';Chelsea;Newcastle United;2;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;50;1;NA;NA;48
480761;02-12-2017;Second Half begins Chelsea 2, Newcastle United 1.;45';Chelsea;Newcastle United;2;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;51;0;NA;NA;45
480761;02-12-2017;Corner,  Chelsea. Conceded by Chancel Mbemba.;47';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Chancel Mbemba;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;52;0;NA;NA;47
480761;02-12-2017;Offside, Chelsea. Cesc FÃ bregas tries a through ball, but Eden Hazard is caught offside.;49';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;1;Chelsea;Eden Hazard;Cesc FÃ bregas;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;53;0;NA;NA;49
480761;02-12-2017;Foul by Ayoze PÃ©rez (Newcastle United).;51';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Ayoze PÃ©rez;Newcastle United;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;54;0;NA;NA;51
480761;02-12-2017;Victor Moses (Chelsea) wins a free kick in the defensive half.;51';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Victor Moses;Chelsea;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;55;0;NA;NA;51
480761;02-12-2017;Foul by Mohamed DiamÃ© (Newcastle United).;52';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Mohamed DiamÃ©;Newcastle United;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;56;0;NA;NA;52
480761;02-12-2017;Victor Moses (Chelsea) wins a free kick in the attacking half.;52';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Victor Moses;Chelsea;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;57;0;NA;NA;52
480761;02-12-2017;Corner,  Chelsea. Conceded by Ayoze PÃ©rez.;54';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Ayoze PÃ©rez;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;58;0;NA;NA;54
480761;02-12-2017;Attempt blocked. Eden Hazard (Chelsea) right footed shot from outside the box is blocked. Assisted by Marcos Alonso.;56';Chelsea;Newcastle United;2;1;0;0;0;1;0;blocked;Eden Hazard;Chelsea;right;outside the box;NA;Marcos Alonso;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;59;0;NA;NA;56
