Game ID,Team 1 Name,Team 2 Name,Date,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11
g_1_nVD4olzD,Huddersfield,Crystal Palace,17/03/2018,Florent Hadergjonaj,Jonathan Hogg,Tom Ince,Mathias Jorgensen,Jonas Lossl,Scott Malone,Aaron Mooy,Steve Mounie,Alex Pritchard,Collin Quaner,Christopher Schindler,Christian Benteke,Wayne Hennessey,James Mcarthur,Luka Milivojevic,Mamadou Sakho,Jeffery Schlupp,James Tomkins,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka,Wilfried Zaha
g_1_8xOOjqCh,Stoke,Everton,17/03/2018,Charles Adam,Joe Allen,Jack Butland,Peter Crouch,Glen Johnson,Papa Ndiaye,Xherdan Shaqiri,Ryan Shawcross,Ramadan Sobhi,Konstantinos Stafylidis,Kurt Zouma,Leighton Baines,Yannick Bolasie,Seamus Coleman,Tom Davies,Idrissa Gueye,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Cenk Tosun,Theo Walcott
g_1_WYJEtalo,Everton,Manchester City,31/03/2018,Leighton Baines,Yannick Bolasie,Dominic Calvert-Lewin,Seamus Coleman,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Cenk Tosun,Theo Walcott,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Vincent Kompany,Aymeric Laporte,Nicolas Otamendi,Leroy Sane,David Silva,Raheem Sterling,Kyle Walker
g_1_MaUvm1BH,Brighton,Leicester,31/03/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Biram Kayal,Jurgen Locadia,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Marc Albrighton,Benjamin Chilwell,Vicente Iborra,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Danny Simpson,Jamie Vardy
g_1_C8BwrUoB,Manchester United,Swansea,31/03/2018,David de Gea,Victor Lindelof,Jesse Lingard,Romelu Lukaku,Juan Mata,Nemanja Matic,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young,Andre Ayew,Sam Clucas,Nathan Dyer,Lukasz Fabianski,Federico Fernandez,Andy King,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_Ywbc5rRo,Newcastle,Huddersfield,31/03/2018,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin,Laurent Depoitre,Jonathan Hogg,Mathias Jorgensen,Elias Kachunga,Terence Kongolo,Jonas Lossl,Aaron Mooy,Alex Pritchard,Christopher Schindler,Tom Smith,Rajiv van La Parra
g_1_t4153Meb,Watford,Bournemouth,31/03/2018,Etienne Capoue,Troy Deeney,Abdoulaye Doucoure,Jose Holebas,Will Hughes,Daryl Janmaat,Orestis Karnezis,Kiko,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Ryan Fraser,Dan Gosling,Jordon Ibe,Joshua King,Junior Stanislas,Callum Wilson
g_1_Kf092tB4,West Brom,Burnley,31/03/2018,Chris Brunt,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,Allan Nyom,Jay Rodriguez,Salomon Rondon,Claudio Yacob,Ashley Barnes,Jack Cork,Aaron Lennon,Matthew Lowton,Ben Mee,Georges-Kévin N'Koudou,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood
g_1_ns2142th,West Ham,Southampton,31/03/2018,Michail Antonio,Marko Arnautovic,Aaron Cresswell,Joe Hart,Cheikhou Kouyate,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Charlie Austin,Ryan Bertrand,Manolo Gabbiadini,Wesley Hoedt,Pierre-Emile Højbjerg,Mario Lemina,Alex Mccarthy,Nathan Redmond,Cedric Soares,Jack Stephens,Dusan Tadic
g_1_UPXnoutU,Crystal Palace,Liverpool,31/03/2018,Christian Benteke,Yohan Cabaye,Wayne Hennessey,Martin Kelly,James Mcarthur,Luka Milivojevic,Mamadou Sakho,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka,Wilfried Zaha,Trent Alexander-Arnold,Roberto Firmino,Jordan Henderson,Loris Karius,Sadio Mane,Joel Matip,James Milner,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum
g_1_0jTrnLQN,Chelsea,Tottenham,01/04/2018,Marcos Alonso,Cesar Azpilicueta,Wilfredo Caballero,Andreas Christensen,Cesc Fabregas,Eden Hazard,N'Golo Kanté,Alvaro Morata,Victor Moses,Antonio Rudiger,Willian,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Erik Lamela,Hugo Lloris,Davinson Sanchez,Son Heung-min,Kieran Trippier,Jan Vertonghen
g_1_vyuzlsdB,Arsenal,Stoke,01/04/2018,Pierre-Emerick Aubameyang,Hector Bellerin,Calum Chambers,Mohamed Elneny,Nacho Monreal,Shkodran Mustafi,David Ospina,Mesut Ozil,Aaron Ramsey,Danny Welbeck,Jack Wilshere,Joe Allen,Moritz Bauer,Jack Butland,Mame Diouf,Glen Johnson,Bruno Martins Indi,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Ramadan Sobhi
g_1_KAlXHLAi,Manchester City,Manchester United,07/04/2018,Danilo,Fabian Delph,Ederson,Fernandinho,Ilkay Gundogan,Vincent Kompany,Nicolas Otamendi,Leroy Sane,Bernardo Silva,David Silva,Raheem Sterling,Eric Bailly,David de Gea,Ander Herrera,Jesse Lingard,Romelu Lukaku,Nemanja Matic,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young
g_1_06H610QA,Bournemouth,Crystal Palace,07/04/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Jermain Defoe,Simon Francis,Ryan Fraser,Dan Gosling,Marc Pugh,Callum Wilson,Yohan Cabaye,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Luka Milivojevic,Mamadou Sakho,James Tomkins,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka,Wilfried Zaha
g_1_YJFEaveN,Brighton,Huddersfield,07/04/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Solomon March,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens,Florent Hadergjonaj,Jonathan Hogg,Tom Ince,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Aaron Mooy,Steve Mounie,Alex Pritchard,Christopher Schindler,Rajiv van La Parra
g_1_WfekgxYj,Leicester,Newcastle,07/04/2018,Marc Albrighton,Benjamin Chilwell,Fousseni Diabate,Vicente Iborra,Harry Maguire,Riyad Mahrez,Wes Morgan,Kasper Schmeichel,Adrien Silva,Danny Simpson,Jamie Vardy,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin
g_1_b1myHuQc,Stoke,Tottenham,07/04/2018,Joe Allen,Moritz Bauer,Jack Butland,Mame Diouf,Glen Johnson,Bruno Martins Indi,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Ramadan Sobhi,Dele Alli,Serge Aurier,Mousa Dembele,Christian Eriksen,Harry Kane,Hugo Lloris,Danny Rose,Davinson Sanchez,Son Heung-min,Jan Vertonghen,Victor Wanyama
g_1_tQxtGau4,Watford,Burnley,07/04/2018,Etienne Capoue,Troy Deeney,Abdoulaye Doucoure,Jose Holebas,Will Hughes,Daryl Janmaat,Orestis Karnezis,Kiko,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl,Ashley Barnes,Jack Cork,Aaron Lennon,Kevin Long,Matthew Lowton,Georges-Kévin N'Koudou,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood
g_1_6VAssl1H,West Brom,Swansea,07/04/2018,Chris Brunt,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon,Tammy Abraham,Andre Ayew,Thomas Carroll,Sam Clucas,Lukasz Fabianski,Federico Fernandez,Andy King,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_h4dofIIp,Everton,Liverpool,07/04/2018,Leighton Baines,Yannick Bolasie,Seamus Coleman,Tom Davies,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Cenk Tosun,Theo Walcott,Nathaniel Clyne,Jordan Henderson,Danny Ings,Loris Karius,Ragnar Klavan,Dejan Lovren,Sadio Mane,James Milner,Dominic Solanke,Virgil van Dijk,Georginio Wijnaldum
g_1_nNJIbbAT,Chelsea,West Ham,08/04/2018,Marcos Alonso,Cesar Azpilicueta,Gary Cahill,Thibaut Courtois,Cesc Fabregas,Eden Hazard,N'Golo Kanté,Alvaro Morata,Victor Moses,Antonio Rudiger,Willian,Marko Arnautovic,Aaron Cresswell,Edimilson Fernandes,Joe Hart,Cheikhou Kouyate,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta
g_1_vcGA0KuH,Arsenal,Southampton,08/04/2018,Pierre-Emerick Aubameyang,Hector Bellerin,Petr Cech,Calum Chambers,Mohamed Elneny,Alex Iwobi,Sead Kolasinac,Shkodran Mustafi,Reiss Nelson,Danny Welbeck,Granit Xhaka,Ryan Bertrand,Wesley Hoedt,Pierre-Emile Højbjerg,Shane Long,Alex Mccarthy,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse,Maya Yoshida
g_1_ddkDE7Ld,Tottenham,Manchester City,14/04/2018,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Erik Lamela,Hugo Lloris,Davinson Sanchez,Kieran Trippier,Jan Vertonghen,Kevin De Bruyne,Fabian Delph,Ederson,Jesus Gabriel,Ilkay Gundogan,Vincent Kompany,Aymeric Laporte,Leroy Sane,David Silva,Raheem Sterling,Kyle Walker
g_1_rkZdCHvT,Liverpool,Bournemouth,14/04/2018,Trent Alexander-Arnold,Roberto Firmino,Jordan Henderson,Loris Karius,Dejan Lovren,Sadio Mane,Alex Oxlade-Chamberlain,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Jermain Defoe,Simon Francis,Ryan Fraser,Dan Gosling,Jordon Ibe,Joshua King
g_1_h0tpFJfA,Burnley,Leicester,14/04/2018,Ashley Barnes,Jack Cork,Johann Gudmundsson,Aaron Lennon,Kevin Long,Matthew Lowton,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood,Benjamin Chilwell,Hamza Choudhury,Demarai Gray,Harry Maguire,Riyad Mahrez,Wes Morgan,Shinji Okazaki,Kasper Schmeichel,Adrien Silva,Danny Simpson,Jamie Vardy
g_1_nNulEwAG,Crystal Palace,Brighton,14/04/2018,Yohan Cabaye,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Luka Milivojevic,Mamadou Sakho,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward,Wilfried Zaha,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Biram Kayal,Jurgen Locadia,Glenn Murray,Mathew Ryan,Ezequiel Schelotto,Dale Stephens
g_1_QDvhDcPM,Huddersfield,Watford,14/04/2018,Florent Hadergjonaj,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Aaron Mooy,Steve Mounie,Alex Pritchard,Collin Quaner,Christopher Schindler,Rajiv van La Parra,Etienne Capoue,Craig Cathcart,Troy Deeney,Abdoulaye Doucoure,Will Hughes,Daryl Janmaat,Orestis Karnezis,Kiko,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl
g_1_I5Eot8GN,Swansea,Everton,14/04/2018,Andre Ayew,Jordan Ayew,Thomas Carroll,Lukasz Fabianski,Federico Fernandez,Andy King,Ki Sung-yueng,Alfie Mawson,Luciano Narsingh,Kyle Naughton,Martin Olsson,Leighton Baines,Yannick Bolasie,Seamus Coleman,Idrissa Gueye,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Cenk Tosun,Theo Walcott
g_1_hOOW5FHd,Southampton,Chelsea,14/04/2018,Jan Bednarek,Ryan Bertrand,Wesley Hoedt,Pierre-Emile Højbjerg,Shane Long,Alex Mccarthy,Oriol Romeu,Cedric Soares,Dusan Tadic,James Ward-Prowse,Maya Yoshida,Marcos Alonso,Cesar Azpilicueta,Gary Cahill,Andreas Christensen,Thibaut Courtois,Cesc Fabregas,Eden Hazard,N'Golo Kanté,Alvaro Morata,Willian,Davide Zappacosta
g_1_pbLO7ymp,Manchester United,West Brom,15/04/2018,David de Gea,Ander Herrera,Victor Lindelof,Romelu Lukaku,Juan Mata,Nemanja Matic,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young,Chris Brunt,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon
g_1_vLKS6e2j,Newcastle,Arsenal,15/04/2018,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin,Pierre-Emerick Aubameyang,Petr Cech,Calum Chambers,Mohamed Elneny,Rob Holding,Alex Iwobi,Alexandre Lacazette,Nacho Monreal,Shkodran Mustafi,Joseph Willock,Granit Xhaka
g_1_zmlHDRz3,West Ham,Stoke,16/04/2018,Marko Arnautovic,Aaron Cresswell,Edimilson Fernandes,Joe Hart,Cheikhou Kouyate,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Joe Allen,Moritz Bauer,Jack Butland,Mame Diouf,Bruno Martins Indi,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Ramadan Sobhi,Kurt Zouma
g_1_jwiTAPKL,Brighton,Tottenham,17/04/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Biram Kayal,Anthony Knockaert,Glenn Murray,Mathew Ryan,Bruno Saltor,Dale Stephens,Toby Alderweireld,Serge Aurier,Ben Davies,Christian Eriksen,Harry Kane,Hugo Lloris,Lucas,Moussa Sissoko,Son Heung-min,Jan Vertonghen,Victor Wanyama
g_1_UN2KCoj9,Bournemouth,Manchester United,18/04/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Jordon Ibe,Joshua King,Andrew Surman,Callum Wilson,Matteo Darmian,David de Gea,Marouane Fellaini,Ander Herrera,Phil Jones,Jesse Lingard,Anthony Martial,Paul Pogba,Marcus Rashford,Luke Shaw,Chris Smalling
g_1_46OanUK6,Burnley,Chelsea,19/04/2018,Ashley Barnes,Jack Cork,Johann Gudmundsson,Aaron Lennon,Kevin Long,Matthew Lowton,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood,Cesar Azpilicueta,Tiemoue Bakayoko,Gary Cahill,Thibaut Courtois,Emerson,Olivier Giroud,N'Golo Kanté,Alvaro Morata,Victor Moses,Pedro,Antonio Rudiger
g_1_0Ct34Nck,Leicester,Southampton,19/04/2018,Marc Albrighton,Benjamin Chilwell,Aleksandar Dragovic,Demarai Gray,Ben Hamer,Kelechi Iheanacho,Harry Maguire,Riyad Mahrez,Wilfred Ndidi,Adrien Silva,Jamie Vardy,Jan Bednarek,Ryan Bertrand,Wesley Hoedt,Pierre-Emile Højbjerg,Shane Long,Alex Mccarthy,Oriol Romeu,Cedric Soares,Dusan Tadic,James Ward-Prowse,Maya Yoshida
g_1_dvzC21S1,Watford,Crystal Palace,21/04/2018,Etienne Capoue,Craig Cathcart,Troy Deeney,Abdoulaye Doucoure,Jose Holebas,Will Hughes,Christian Kabasele,Orestis Karnezis,Adrian Mariappa,Stefano Okaka,Roberto Pereyra,Yohan Cabaye,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Luka Milivojevic,Mamadou Sakho,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward,Wilfried Zaha
g_1_AsOgRp52,West Brom,Liverpool,21/04/2018,Chris Brunt,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon,Joe Gomez,Jordan Henderson,Danny Ings,Loris Karius,Ragnar Klavan,Sadio Mane,James Milner,Alberto Moreno,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum
g_1_0U3juSVT,Manchester City,Swansea,22/04/2018,Danilo,Kevin De Bruyne,Fabian Delph,Ederson,Jesus Gabriel,Ilkay Gundogan,Vincent Kompany,Aymeric Laporte,Bernardo Silva,David Silva,Raheem Sterling,Andre Ayew,Jordan Ayew,Thomas Carroll,Lukasz Fabianski,Federico Fernandez,Andy King,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_8E1OB55F,Arsenal,West Ham,22/04/2018,Hector Bellerin,Mohamed Elneny,Alex Iwobi,Laurent Koscielny,Alexandre Lacazette,Nacho Monreal,Shkodran Mustafi,David Ospina,Aaron Ramsey,Danny Welbeck,Granit Xhaka,Marko Arnautovic,Aaron Cresswell,Edimilson Fernandes,Joe Hart,Cheikhou Kouyate,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta
g_1_Imy83sDe,Stoke,Burnley,22/04/2018,Joe Allen,Moritz Bauer,Jack Butland,Peter Crouch,Mame Diouf,Glen Johnson,Bruno Martins Indi,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Ashley Barnes,Jack Cork,Johann Gudmundsson,Aaron Lennon,Kevin Long,Matthew Lowton,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood
g_1_MLsa53rq,Everton,Newcastle,23/04/2018,Leighton Baines,Yannick Bolasie,Seamus Coleman,Idrissa Gueye,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Cenk Tosun,Theo Walcott,Mohamed Diame,Martin Dubravka,Paul Dummett,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Islam Slimani,Deandre Yedlin
g_1_2wjIznvo,Swansea,Chelsea,28/04/2018,Andre Ayew,Jordan Ayew,Sam Clucas,Lukasz Fabianski,Andy King,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Connor Roberts,Mike van der Hoorn,Cesar Azpilicueta,Tiemoue Bakayoko,Gary Cahill,Thibaut Courtois,Emerson,Cesc Fabregas,Olivier Giroud,Eden Hazard,N'Golo Kanté,Victor Moses,Antonio Rudiger
g_1_MHRcQ4K8,Burnley,Brighton,28/04/2018,Ashley Barnes,Jack Cork,Johann Gudmundsson,Aaron Lennon,Kevin Long,Matthew Lowton,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Biram Kayal,Anthony Knockaert,Mathew Ryan,Bruno Saltor,Dale Stephens,Leonardo Ulloa
g_1_4tH2POZE,Crystal Palace,Leicester,28/04/2018,Yohan Cabaye,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Luka Milivojevic,Mamadou Sakho,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward,Wilfried Zaha,Marc Albrighton,Benjamin Chilwell,Hamza Choudhury,Demarai Gray,Ben Hamer,Kelechi Iheanacho,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Jamie Vardy
g_1_t6vW7d4s,Huddersfield,Everton,28/04/2018,Florent Hadergjonaj,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Aaron Mooy,Steve Mounie,Alex Pritchard,Collin Quaner,Christopher Schindler,Rajiv van La Parra,Leighton Baines,Seamus Coleman,Idrissa Gueye,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Morgan Schneiderlin,Cenk Tosun,Nikola Vlasic,Theo Walcott
g_1_WfXr5fl0,Newcastle,West Brom,28/04/2018,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin,Chris Brunt,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon
g_1_pbym4E36,Southampton,Bournemouth,28/04/2018,Charlie Austin,Jan Bednarek,Ryan Bertrand,Wesley Hoedt,Mario Lemina,Alex Mccarthy,Nathan Redmond,Oriol Romeu,Cedric Soares,Dusan Tadic,Maya Yoshida,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Dan Gosling,Joshua King,Lys Mousset,Callum Wilson
g_1_Auqz7GJm,Liverpool,Stoke,28/04/2018,Trent Alexander-Arnold,Roberto Firmino,Joe Gomez,Jordan Henderson,Danny Ings,Loris Karius,Ragnar Klavan,Alberto Moreno,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum,Joe Allen,Moritz Bauer,Jack Butland,Peter Crouch,Mame Diouf,Bruno Martins Indi,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma
g_1_lWsv6zZg,Manchester United,Arsenal,29/04/2018,David de Gea,Ander Herrera,Victor Lindelof,Jesse Lingard,Romelu Lukaku,Nemanja Matic,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young,Pierre-Emerick Aubameyang,Hector Bellerin,Calum Chambers,Alex Iwobi,Sead Kolasinac,Ainsley Maitland-Niles,Konstantinos Mavropanos,Henrikh Mkhitaryan,Reiss Nelson,David Ospina,Granit Xhaka
g_1_IBZf2hYI,West Ham,Manchester City,29/04/2018,Adrian,Marko Arnautovic,Aaron Cresswell,Patrice Evra,Edimilson Fernandes,Cheikhou Kouyate,Manuel Lanzini,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Kevin De Bruyne,Fabian Delph,Ederson,Fernandinho,Jesus Gabriel,Ilkay Gundogan,Aymeric Laporte,Nicolas Otamendi,Leroy Sane,Raheem Sterling,Kyle Walker
g_1_vLzi3YIC,Tottenham,Watford,30/04/2018,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Son Heung-min,Kieran Trippier,Jan Vertonghen,Etienne Capoue,Craig Cathcart,Abdoulaye Doucoure,Andre Gray,Jose Holebas,Will Hughes,Christian Kabasele,Orestis Karnezis,Kiko,Adrian Mariappa,Richarlison
g_1_dfvzQeQP,Brighton,Manchester United,04/05/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Anthony Knockaert,Glenn Murray,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Matteo Darmian,David de Gea,Marouane Fellaini,Anthony Martial,Juan Mata,Nemanja Matic,Paul Pogba,Marcus Rashford,Marcos Rojo,Chris Smalling,Ashley Young
g_1_SxV5KZmm,Everton,Southampton,05/05/2018,Leighton Baines,Yannick Bolasie,Seamus Coleman,Tom Davies,Idrissa Gueye,Phil Jagielka,Michael Keane,Jordan Pickford,Morgan Schneiderlin,Cenk Tosun,Nikola Vlasic,Charlie Austin,Jan Bednarek,Ryan Bertrand,Wesley Hoedt,Pierre-Emile Højbjerg,Mario Lemina,Alex Mccarthy,Oriol Romeu,Cedric Soares,Dusan Tadic,Maya Yoshida
g_1_jgq0aVGo,Bournemouth,Swansea,05/05/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Joshua King,Marc Pugh,Andrew Surman,Callum Wilson,Andre Ayew,Jordan Ayew,Thomas Carroll,Nathan Dyer,Lukasz Fabianski,Federico Fernandez,Ki Sung-yueng,Alfie Mawson,Martin Olsson,Connor Roberts,Mike van der Hoorn
g_1_A1KAJg3g,Leicester,West Ham,05/05/2018,Yohan Benalouane,Hamza Choudhury,Fousseni Diabate,Christian Fuchs,Ben Hamer,Vicente Iborra,Harry Maguire,Riyad Mahrez,Wes Morgan,Adrien Silva,Jamie Vardy,Adrian,Marko Arnautovic,Aaron Cresswell,Cheikhou Kouyate,Manuel Lanzini,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta
g_1_dIMMGimC,Watford,Newcastle,05/05/2018,Etienne Capoue,Craig Cathcart,Troy Deeney,Abdoulaye Doucoure,Andre Gray,Jose Holebas,Will Hughes,Daryl Janmaat,Christian Kabasele,Orestis Karnezis,Roberto Pereyra,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Javier Manquillo,Jacob Murphy,Ayoze Perez,Jonjo Shelvey
g_1_vsCRFB2I,West Brom,Tottenham,05/05/2018,Chris Brunt,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,James Mcclean,Allan Nyom,Matt Phillips,Jay Rodriguez,Salomon Rondon,Toby Alderweireld,Dele Alli,Christian Eriksen,Harry Kane,Erik Lamela,Hugo Lloris,Danny Rose,Davinson Sanchez,Kieran Trippier,Jan Vertonghen,Victor Wanyama
g_1_IRNIHXX5,Stoke,Crystal Palace,05/05/2018,Joe Allen,Moritz Bauer,Jack Butland,Peter Crouch,Mame Diouf,Glen Johnson,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma,Yohan Cabaye,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Luka Milivojevic,Mamadou Sakho,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward,Wilfried Zaha
g_1_I3uWQyBJ,Arsenal,Burnley,06/05/2018,Pierre-Emerick Aubameyang,Hector Bellerin,Petr Cech,Calum Chambers,Alex Iwobi,Sead Kolasinac,Alexandre Lacazette,Konstantinos Mavropanos,Henrikh Mkhitaryan,Jack Wilshere,Granit Xhaka,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Kevin Long,Matthew Lowton,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood
