;id_game;team_1_name;team_2_name;game_date;home_player_1;home_player_2;home_player_3;home_player_4;home_player_5;home_player_6;home_player_7;home_player_8;home_player_9;home_player_10;home_player_11;away_player_1;away_player_2;away_player_3;away_player_4;away_player_5;away_player_6;away_player_7;away_player_8;away_player_9;away_player_10;away_player_11
260;g_1_0IZhTKwl;Brighton;Stoke;20.11. 20:00;Bong G.;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Allen J.;Choupo-Moting M.;Diouf M.;Fletcher D.;Grant L. (G);Pieters E.;Shaqiri X.;Shawcross R. (C);Sobhi R.;Wimmer K.;Zouma K.
261;g_1_6LPDOdhJ;Watford;West Ham;19.11. 16:00;Britos M.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Hughes W.;Kabasele C.;Kiko;Mariappa A.;Richarlison;Zeegelaar M.;Arnautovic M.;Carroll A.;Cresswell A.;Hart J. (G);Kouyate C.;Lanzini M.;Noble M. (C);Obiang P.;Ogbonna A.;Reid W.;Zabaleta P.
262;g_1_SUQ9PxwD;Manchester United;Newcastle;18.11. 17:30;de Gea D. (G);Lindelof V.;Lukaku R.;Martial A.;Mata J.;Matic N.;Pogba P.;Rashford M.;Smalling C.;Valencia A. (C);Young A.;Clark C.;Elliot R. (G);Gayle D.;Hayden I.;Joselu;Lejeune F.;Manquillo J.;Murphy J.;Ritchie M.;Shelvey J. (C);Yedlin D.
263;g_1_UZrNYtGQ;Bournemouth ;Huddersfield;18.11. 15:00;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Francis S. (C);Ibe J.;King J.;Pugh M.;Surman A.;Wilson C.;Cranie M.;Depoitre L.;Hadergjonaj F.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Malone S.;Mooy A. (C);van La Parra R.;Williams D.
264;g_1_fZe62RhE;Burnley;Swansea;18.11. 15:00;Barnes A.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Abraham T.;Ayew J.;Clucas S.;Dyer N.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;Naughton K.;Olsson Mart.;Sanches R.
265;g_1_v9YdSvgf;Crystal Palace;Everton;18.11. 15:00;Cabaye Y.;Dann S. (C);Loftus-Cheek R.;McArthur J.;Milivojevic L.;Sakho M.;Schlupp J.;Speroni J. (G);Townsend A.;Ward J.;Zaha W.;Baines L.;Gueye I.;Jagielka P. (C);Keane M.;Kenny J.;Lennon A.;Lookman A.;Niasse O.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.
266;g_1_MXN1Rb80;Leicester;Manchester City;18.11. 15:00;Albrighton M.;Fuchs Ch.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Gabriel Jesus;Kompany V. (C);Sane L.;Silva D.;Sterling R.;Stones J.;Walker K.
267;g_1_Y7R5QIN6;Liverpool;Southampton;18.11. 15:00;Alexander-Arnold T.;Coutinho;Firmino R.;Henderson J. (C);Klavan R.;Lovren D.;Mane S.;Mignolet S. (G);Moreno A.;Salah M.;Wijnaldum G.;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Hoedt W.;Long S.;Redmond N.;Romeu O.;Soares C.;Tadic D.;van Dijk V.
268;g_1_rw9dmtVJ;West Brom;Chelsea;18.11. 15:00;Barry G.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;McAuley G.;Phillips M.;Rodriguez J.;Rondon S.;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Zappacosta D.
269;g_1_WrVlU0Os;Arsenal;Tottenham;18.11. 12:30;Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Sissoko M.;Trippier K.;Vertonghen J.
270;g_1_846jLNoR;Chelsea;Manchester United;05.11. 16:30;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Zappacosta D.;Bailly E.;de Gea D. (G);Herrera A.;Jones P.;Lukaku R.;Matic N.;Mkhitaryan H.;Rashford M.;Smalling C.;Valencia A. (C);Young A.
271;g_1_EoqJGsfr;Everton;Watford;05.11. 16:30;Baines L.;Baningime B.;Davies T.;Gueye I.;Jagielka P. (C);Keane M.;Kenny J.;Niasse O.;Pickford J. (G);Rooney W.;Sigurdsson G.;Britos M.;Carrillo A.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Holebas J.;Hughes W.;Kabasele C.;Kiko;Richarlison
272;g_1_MBnRELOf;Manchester City;Arsenal;05.11. 14:15;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Stones J.;Walker K.;Bellerin H.;Cech P. (G);Coquelin F.;Iwobi A.;Kolasinac S.;Koscielny L. (C);Monreal N.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.
273;g_1_Y7kEz3oE;Tottenham;Crystal Palace;05.11. 12:00;Aurier S.;Dier E.;Eriksen C.;Gazzaniga P. (G);Kane H. (C);Rose D.;Sanchez D.;Sissoko M.;Son Heung-Min;Vertonghen J.;Winks H.;Cabaye Y.;Dann S. (C);Fosu-Mensah T.;Loftus-Cheek R.;Milivojevic L.;Sakho M.;Schlupp J.;Speroni J. (G);Townsend A.;Ward J.;Zaha W.
274;g_1_nBgIZM0K;West Ham;Liverpool;04.11. 17:30;Ayew A.;Chicharito;Cresswell A.;Fernandes E.;Hart J. (G);Kouyate C.;Lanzini M.;Noble M. (C);Obiang P.;Ogbonna A.;Reid W.;Can E.;Firmino R.;Gomez J.;Klavan R.;Mane S.;Matip J.;Mignolet S. (G) (C);Moreno A.;Oxlade-Chamberlain A.;Salah M.;Wijnaldum G.
275;g_1_SlmNF19l;Huddersfield ;West Brom;04.11. 15:00;Depoitre L.;Hadergjonaj F.;Hogg J. (C);Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Malone S.;Mooy A.;Schindler C.;van La Parra R.;Barry G.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;McAuley G.;Nyom A.;Robson-Kanu H.;Rodriguez J.
276;g_1_02oVDuv1;Newcastle;Bournemouth;04.11. 15:00;Atsu Ch.;Elliot R. (G);Gayle D.;Hayden I.;Joselu;Lascelles J. (C);Lejeune F.;Manquillo J.;Ritchie M.;Shelvey J.;Yedlin D.;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Francis S. (C);Ibe J.;King J.;Pugh M.;Surman A.;Wilson C.
277;g_1_tE2SCag7;Southampton;Burnley;04.11. 15:00;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Gabbiadini M.;Redmond N.;Romeu O.;Soares C.;Tadic D.;van Dijk V.;Yoshida M.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.
278;g_1_tW7OwrGD;Swansea;Brighton;04.11. 15:00;Abraham T.;Ayew J.;Carroll T.;Clucas S.;Dyer N.;Fabianski L. (G);Fer L.;Fernandez F. (C);Ki Sung-Yong;Mawson A.;Naughton K.;Bong G.;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.
279;g_1_K41WBJ8D;Stoke;Leicester;04.11. 12:30;Allen J.;Butland J. (G);Choupo-Moting M.;Diouf M.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Sobhi R.;Wimmer K.;Zouma K.;Fuchs Ch.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.
280;g_1_lp9p2ruk;Burnley;Newcastle;30.10. 20:00;Barnes A.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Atsu Ch.;Diame M.;Elliot R. (G);Joselu;Lascelles J. (C);Lejeune F.;Manquillo J.;Perez A.;Ritchie M.;Shelvey J.;Yedlin D.
281;g_1_Mc7h0M91;Leicester;Everton;29.10. 16:00;Chilwell B.;Fuchs Ch.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.;Baines L.;Calvert-Lewin D.;Davies T.;Gueye I.;Jagielka P. (C);Kenny J.;Lennon A.;Mirallas K.;Pickford J. (G);Rooney W.;Williams A.
282;g_1_W8Eu3OPr;Brighton;Southampton;29.10. 13:30;Bong G.;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Gabbiadini M.;Hoedt W.;Romeu O.;Soares C.;Tadic D.;van Dijk V.;Ward-Prowse J.
283;g_1_fqiCKjeG;Bournemouth;Chelsea;28.10. 17:30;Afobe B.;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Defoe J.;Francis S. (C);Smith A.;Stanislas J.;Surman A.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Courtois T. (G);Fabregas C.;Hazard E.;Luiz D.;Morata A.;Pedro;Rudiger A.;Zappacosta D.
284;g_1_2u9KvO07;Arsenal;Swansea;28.10. 15:00;Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L.;Lacazette A.;Mertesacker P. (C);Monreal N.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.;Abraham T.;Ayew J.;Carroll T.;Clucas S.;Fabianski L. (G);Fer L.;Fernandez F. (C);Ki Sung-Yong;Mawson A.;Naughton K.;van der Hoorn M.
285;g_1_Sz8l12fe;Crystal Palace;West Ham;28.10. 15:00;Cabaye Y.;Dann S. (C);Loftus-Cheek R.;Milivojevic L.;Schlupp J.;Speroni J. (G);Tomkins J.;Townsend A.;van Aanholt P.;Ward J.;Zaha W.;Ayew A.;Chicharito;Cresswell A.;Fernandes E.;Fonte J.;Hart J. (G);Kouyate C.;Lanzini M.;Noble M. (C);Ogbonna A.;Zabaleta P.
286;g_1_KrQeatP7;Liverpool;Huddersfield;28.10. 15:00;Firmino R.;Gomez J.;Henderson J. (C);Klavan R.;Matip J.;Mignolet S. (G);Milner J.;Moreno A.;Salah M.;Sturridge D.;Wijnaldum G.;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Lossl J. (G);Lowe C.;Mooy A.;Schindler C.;Smith T. (C);van La Parra R.;Williams D.
287;g_1_0v3rNqHE;Watford;Stoke;28.10. 15:00;Britos M.;Capoue E.;Carrillo A.;Cleverley T.;Deeney T. (C);Doucoure A.;Gomes H. (G);Holebas J.;Kabasele C.;Kiko;Richarlison;Allen J.;Butland J. (G);Choupo-Moting M.;Diouf M.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Sobhi R.;Wimmer K.;Zouma K.
288;g_1_UD7nM3WK;West Brom;Manchester City;28.10. 15:00;Barry G.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;McAuley G.;Nyom A.;Rodriguez J.;Rondon S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Gabriel Jesus;Otamendi N.;Sane L.;Silva B.;Silva D. (C);Stones J.;Walker K.
289;g_1_Mm4vOP18;Manchester United;Tottenham;28.10. 12:30;Bailly E.;de Gea D. (G);Herrera A.;Jones P.;Lukaku R.;Matic N.;Mkhitaryan H.;Rashford M.;Smalling C.;Valencia A. (C);Young A.;Alderweireld T.;Alli D.;Aurier S.;Davies B.;Dier E.;Eriksen C.;Lloris H. (G) (C);Sissoko M.;Son Heung-Min;Vertonghen J.;Winks H.
290;g_1_nJm4MCQ3;Tottenham;Liverpool;22.10. 16:00;Alderweireld T.;Alli D.;Aurier S.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Trippier K.;Vertonghen J.;Winks H.;Can E.;Coutinho;Firmino R.;Gomez J.;Henderson J. (C);Lovren D.;Matip J.;Mignolet S. (G);Milner J.;Moreno A.;Salah M.
291;g_1_0MVx6itN;Everton ;Arsenal;22.10. 13:30;Baines L.;Calvert-Lewin D.;Gueye I.;Jagielka P. (C);Keane M.;Kenny J.;Pickford J. (G);Rooney W.;Sigurdsson G.;Vlasic N.;Williams A.;Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L.;Lacazette A.;Mertesacker P. (C);Monreal N.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.
292;g_1_Q3aeOYei;Southampton;West Brom;21.10. 17:30;Bertrand R.;Davis S. (C);Forster F. (G);Gabbiadini M.;Lemina M.;Long S.;Romeu O.;Soares C.;Tadic D.;van Dijk V.;Yoshida M.;Barry G.;Chadli N.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;Rodriguez J.;Rondon S.
293;g_1_EPZt5BeT;Huddersfield;Manchester United;21.10. 15:00;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Schindler C.;Smith T. (C);Williams D.;de Gea D. (G);Herrera A.;Jones P.;Lingard J.;Lukaku R.;Martial A.;Mata J.;Matic N.;Smalling C.;Valencia A. (C);Young A.
294;g_1_K6C90V3p;Manchester City;Burnley;21.10. 15:00;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Otamendi N.;Sane L.;Silva B.;Silva D. (C);Stones J.;Walker K.;Arfield S.;Brady R.;Cork J.;Defour S.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.
295;g_1_bcBDakJj;Newcastle;Crystal Palace;21.10. 15:00;Atsu Ch.;Elliot R. (G);Hayden I.;Joselu;Lascelles J. (C);Lejeune F.;Manquillo J.;Perez A.;Ritchie M.;Shelvey J.;Yedlin D.;Cabaye Y.;Dann S. (C);McArthur J.;Milivojevic L.;Sakho M.;Schlupp J.;Speroni J. (G);Townsend A.;van Aanholt P.;Ward J.;Zaha W.
296;g_1_4fbaNhBc;Stoke;Bournemouth;21.10. 15:00;Allen J.;Butland J. (G);Cameron G.;Choupo-Moting M.;Diouf M.;Fletcher D.;Jese;Johnson G.;Pieters E.;Shawcross R. (C);Zouma K.;Afobe B.;Ake N.;Begovic A. (G);Cook L.;Daniels C.;Francis S. (C);Ibe J.;Mousset L.;Smith A.;Stanislas J.;Surman A.
297;g_1_p4EFu4o1;Swansea;Leicester;21.10. 15:00;Abraham T.;Ayew J.;Britton L. (C);Carroll T.;Fabianski L. (G);Fernandez F.;Mawson A.;Narsingh L.;Naughton K.;Olsson Mart.;Sanches R.;Albrighton M.;Fuchs Ch.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.
298;g_1_6aWY6XQG;Chelsea;Watford;21.10. 12:30;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Courtois T. (G);Fabregas C.;Hazard E.;Luiz D.;Morata A.;Pedro;Rudiger A.;Britos M.;Cleverley T.;Deeney T. (C);Doucoure A.;Gomes H. (G);Holebas J.;Kabasele C.;Kiko;Mariappa A.;Pereyra R.;Richarlison
299;g_1_0Mi8LWuA;West Ham;Brighton;20.10. 20:00;Antonio M.;Arnautovic M.;Chicharito;Fonte J.;Hart J. (G);Kouyate C.;Lanzini M.;Masuaku A.;Obiang P.;Reid W. (C);Zabaleta P.;Bong G.;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.
300;g_1_OvcVnCZp;Leicester;West Brom;16.10. 20:00;Albrighton M.;Fuchs Ch.;Iborra;Iheanacho K.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.;Barry G.;Chadli N.;Dawson C.;Evans J. (C);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;Myhill G. O. (G);Rodriguez J.;Rondon S.
301;g_1_WtvM9Ztb;Southampton;Newcastle;15.10. 16:00;Bertrand R.;Forster F. (G);Gabbiadini M.;Lemina M.;Long S.;Redmond N.;Romeu O.;Soares C.;Tadic D.;van Dijk V.;Yoshida M. (C);Atsu Ch.;Elliot R. (G);Hayden I.;Joselu;Lascelles J. (C);Lejeune F.;Manquillo J.;Perez A.;Ritchie M.;Shelvey J.;Yedlin D.
302;g_1_E57egEdH;Brighton;Everton;15.10. 13:30;Duffy S.;Dunk L.;Gross P.;Knockaert A.;March S.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.;Baines L.;Calvert-Lewin D.;Gueye I.;Holgate M.;Jagielka P. (C);Keane M.;Pickford J. (G);Rooney W.;Schneiderlin M.;Sigurdsson G.;Vlasic N.
303;g_1_S8XU7DBA;Watford;Arsenal;14.10. 17:30;Britos M.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Holebas J.;Kabasele C.;Kiko;Mariappa A.;Pereyra R.;Richarlison;Bellerin H.;Cech P. (G);Elneny M.;Iwobi A.;Kolasinac S.;Koscielny L.;Lacazette A.;Mertesacker P. (C);Monreal N.;Welbeck D.;Xhaka G.
304;g_1_hd6ahYBN;Burnley;West Ham ;14.10. 15:00;Arfield S.;Brady R.;Cork J.;Defour S.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.;Antonio M.;Arnautovic M.;Carroll A.;Chicharito;Cresswell A.;Fonte J.;Hart J. (G);Kouyate C.;Lanzini M.;Reid W. (C);Zabaleta P.
305;g_1_MVA3ihRT;Crystal Palace;Chelsea;14.10. 15:00;Cabaye Y.;Dann S. (C);McArthur J.;Milivojevic L.;Sakho M.;Schlupp J.;Speroni J. (G);Townsend A.;van Aanholt P.;Ward J.;Zaha W.;Alonso M.;Azpilicueta C.;Bakayoko T.;Batshuayi M.;Cahill G. (C);Courtois T. (G);Fabregas C.;Hazard E.;Luiz D.;Moses V.;Willian
306;g_1_xKvIAFRi;Manchester City;Stoke;14.10. 15:00;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Gabriel Jesus;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Stones J.;Walker K.;Butland J. (G);Cameron G.;Choupo-Moting M.;Diouf M.;Edwards T.;Fletcher D. (C);Jese;Pieters E.;Shaqiri X.;Wimmer K.;Zouma K.
307;g_1_6DFBtpWf;Swansea;Huddersfield;14.10. 15:00;Abraham T.;Ayew J.;Britton L. (C);Carroll T.;Fabianski L. (G);Fer L.;Fernandez F.;Mawson A.;Narsingh L.;Naughton K.;Olsson Mart.;Billing P.;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Malone S.;Schindler C.;Smith T. (C);van La Parra R.
308;g_1_AXxQ8gd4;Tottenham;Bournemouth;14.10. 15:00;Alderweireld T.;Alli D.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Trippier K.;Vertonghen J.;Winks H.;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Francis S. (C);Gosling D.;King J.;Smith A.;Stanislas J.;Surman A.
309;g_1_QqyEBeCo;Liverpool;Manchester United;14.10. 12:30;Can E.;Coutinho;Firmino R.;Gomez J.;Henderson J. (C);Lovren D.;Matip J.;Mignolet S. (G);Moreno A.;Salah M.;Wijnaldum G.;Darmian M.;de Gea D. (G);Herrera A.;Jones P.;Lukaku R.;Martial A.;Matic N.;Mkhitaryan H.;Smalling C.;Valencia A. (C);Young A.
310;g_1_OGErdGCb;Newcastle;Liverpool;01.10. 16:30;Atsu Ch.;Clark C.;Elliot R. (G);Joselu;Lascelles J. (C);Manquillo J.;Merino M.;Perez A.;Ritchie M.;Shelvey J.;Yedlin D.;Coutinho;Gomez J.;Henderson J. (C);Lovren D.;Mane S.;Matip J.;Mignolet S. (G);Moreno A.;Salah M.;Sturridge D.;Wijnaldum G.
311;g_1_vDpvaISu;Everton;Burnley;01.10. 14:15;Baines L. (C);Calvert-Lewin D.;Gueye I.;Keane M.;Martina C.;Niasse O.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.;Vlasic N.;Williams A.;Arfield S.;Brady R.;Cork J.;Defour S.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.
312;g_1_ll5UvFsO;Arsenal;Brighton;01.10. 12:00;Bellerin H.;Cech P. (G) (C);Holding R.;Iwobi A.;Kolasinac S.;Lacazette A.;Monreal N.;Mustafi S.;Ramsey A.;Sanchez A.;Xhaka G.;Bong G.;Brown I.;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;March S.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.
313;g_1_2i9YwZdU;Chelsea;Manchester City;30.09. 17:30;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Rudiger A.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Gabriel Jesus;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Stones J.;Walker K.
314;g_1_6PFPueSH;Bournemouth;Leicester;30.09. 15:00;Ake N.;Begovic A. (G);Cook L.;Daniels C.;Defoe J.;Francis S. (C);King J.;Pugh M.;Smith A.;Stanislas J.;Surman A.;Albrighton M.;Fuchs Ch.;Gray D.;King A.;Maguire H.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.
315;g_1_pQFvcdch;Manchester United;Crystal Palace;30.09. 15:00;de Gea D. (G);Fellaini M.;Jones P.;Lukaku R.;Mata J.;Matic N.;Mkhitaryan H.;Rashford M.;Smalling C.;Valencia A. (C);Young A.;Cabaye Y.;Delaney D.;Hennessey W. (G);Milivojevic L.;Puncheon J. (C);Sakho M.;Sako B.;Schlupp J.;Townsend A.;van Aanholt P.;Ward J.
316;g_1_IwEnezS4;Stoke;Southampton;30.09. 15:00;Allen J.;Berahino S.;Butland J. (G);Cameron G.;Choupo-Moting M.;Diouf M.;Fletcher D. (C);Pieters E.;Shaqiri X.;Wimmer K.;Zouma K.;Bertrand R.;Davis S. (C);Forster F. (G);Lemina M.;Long S.;Redmond N.;Romeu O.;Soares C.;Tadic D.;van Dijk V.;Yoshida M.
317;g_1_WtIjffsB;West Brom;Watford;30.09. 15:00;Barry G.;Brunt C.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Phillips M.;Rodriguez J.;Rondon S.;Capoue E.;Carrillo A.;Cleverley T.;Deeney T. (C);Doucoure A.;Gomes H. (G);Holebas J.;Kabasele C.;Kiko;Mariappa A.;Richarlison
318;g_1_CjG7sQGl;West Ham;Swansea;30.09. 15:00;Antonio M.;Ayew A.;Carroll A.;Chicharito;Cresswell A.;Fonte J.;Hart J. (G);Kouyate C.;Noble M. (C);Reid W.;Zabaleta P.;Abraham T.;Ayew J.;Bony W.;Britton L. (C);Carroll T.;Fabianski L. (G);Fernandez F.;Mawson A.;Naughton K.;Olsson Mart.;Sanches R.
319;g_1_I3qrbxrn;Huddersfield;Tottenham;30.09. 12:30;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Schindler C.;Smith T. (C);van La Parra R.;Alderweireld T.;Alli D.;Davies B.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Trippier K.;Vertonghen J.;Winks H.
320;g_1_EVjnSybI;Arsenal;West Brom;25.09. 20:00;Bellerin H.;Cech P. (G);Elneny M.;Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ramsey A.;Sanchez A.;Xhaka G.;Barry G. (C);Dawson C.;Evans J.;Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;Nyom A.;Robson-Kanu H.;Rodriguez J.
321;g_1_hMkjReDO;Brighton;Newcastle;24.09. 16:00;Duffy S.;Dunk L.;Gross P.;Hemed T.;Knockaert A.;March S.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.;Atsu Ch.;Clark C.;Elliot R. (G);Hayden I.;Joselu;Lascelles J. (C);Mbemba Ch.;Merino M.;Perez A.;Ritchie M.;Yedlin D.
322;g_1_Q9K4pJDn;Leicester;Liverpool;23.09. 17:30;Albrighton M.;Chilwell B.;King A.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.;Can E.;Coutinho;Firmino R.;Gomez J.;Henderson J. (C);Lovren D.;Matip J.;Mignolet S. (G);Moreno A.;Salah M.;Wijnaldum G.
323;g_1_UwZYkujP;Burnley;Huddersfield;23.09. 15:00;Arfield S.;Brady R.;Cork J.;Defour S.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Sabiri A.;Schindler C.;Smith T. (C)
324;g_1_WnL0oabt;Everton;Bournemouth;23.09. 15:00;Baines L. (C);Calvert-Lewin D.;Gueye I.;Holgate M.;Klaassen D.;Martina C.;Pickford J. (G);Rooney W.;Schneiderlin M.;Sigurdsson G.;Williams A.;Ake N.;Begovic A. (G);Daniels C.;Defoe J.;Francis S. (C);Gosling D.;Ibe J.;King J.;Smith A.;Stanislas J.;Surman A.
325;g_1_xpO8qwTh;Manchester City;Crystal Palace;23.09. 15:00;Aguero S.;De Bruyne K.;Ederson (G);Fernandinho;Mendy B.;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Stones J.;Walker K.;Benteke C.;Cabaye Y.;Dann S. (C);Fosu-Mensah T.;Hennessey W. (G);Loftus-Cheek R.;Milivojevic L.;Sakho M.;Schlupp J.;Townsend A.;van Aanholt P.
326;g_1_K8DDrcra;Southampton;Manchester United;23.09. 15:00;Bertrand R.;Davis S. (C);Forster F. (G);Hoedt W.;Lemina M.;Long S.;Redmond N.;Romeu O.;Soares C.;Tadic D.;Yoshida M.;Bailly E.;de Gea D. (G);Fellaini M.;Jones P.;Lukaku R.;Mata J.;Matic N.;Mkhitaryan H.;Rashford M.;Valencia A. (C);Young A.
327;g_1_baCHsHc5;Stoke;Chelsea;23.09. 15:00;Allen J.;Butland J. (G);Choupo-Moting M.;Diouf M.;Fletcher D. (C);Jese;Johnson G.;Martins Indi B.;Pieters E.;Shaqiri X.;Sobhi R.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Christensen A.;Courtois T. (G);Kante N.;Morata A.;Moses V.;Pedro;Rudiger A.;Willian
